Age,Education,Marital Status,Parental Status,Children,Income,Total_Spending,Days_as_Customer,Recency,Wines,Fruits,Meat,Fish,Sweets,Gold,Web,Catalog,Store,Discount Purchases,Total Promo,NumWebVisitsMonth,cluster
43,2,1,1,1,17688.0,11,4787,82,2,2,1,3,1,2,1,0,2,1,0,8,0
39,4,1,0,0,92491.0,2034,4679,71,979,44,935,29,25,22,7,5,12,1,3,3,1
31,2,0,0,0,90273.0,1991,4452,32,704,129,853,120,74,111,5,6,7,1,3,2,1
60,4,0,0,0,82571.0,1686,4343,28,861,31,558,62,95,79,6,5,13,0,1,2,1
40,4,0,1,1,38513.0,324,4407,20,172,3,115,16,0,18,6,1,5,5,0,8,2
43,3,0,1,1,16653.0,69,4327,10,5,7,31,15,4,7,2,1,3,3,0,6,0
67,2,1,1,2,42586.0,252,4863,7,194,2,56,0,0,0,4,1,6,5,0,8,2
57,0,0,1,1,23529.0,54,4793,67,9,7,13,3,2,20,1,1,2,1,0,6,0
61,3,1,1,2,74881.0,964,4733,48,505,72,270,36,27,54,9,2,12,4,0,5,2
71,2,1,1,1,71107.0,1327,4752,61,533,10,217,198,174,195,7,6,13,2,0,4,2
58,4,1,1,2,46910.0,68,4353,36,48,0,14,0,0,6,2,0,3,2,0,6,0
63,2,1,0,0,18690.0,60,4803,77,6,1,7,23,4,19,1,1,2,1,0,8,0
67,2,0,1,2,37244.0,55,4683,90,18,2,10,0,0,25,1,1,2,1,1,7,0
56,2,1,0,0,82427.0,1456,4364,35,482,147,509,104,107,107,3,5,12,1,1,1,1
64,1,0,1,1,75342.0,563,4674,38,204,97,97,21,118,26,5,2,10,1,0,4,2
68,2,0,1,1,70044.0,1504,4751,46,1073,0,250,153,14,14,7,10,5,4,0,5,2
55,2,0,1,2,79146.0,564,4321,33,245,16,223,21,43,16,8,1,8,2,0,6,2
59,2,1,0,0,77437.0,1125,4470,70,560,21,442,29,44,29,4,5,13,1,1,1,1
63,2,1,1,1,54984.0,358,4291,51,173,13,131,32,3,6,6,1,6,4,1,7,2
51,4,1,1,1,42403.0,42,4455,18,22,1,11,0,5,3,1,0,3,1,0,8,0
58,2,1,1,1,55761.0,184,4321,97,136,1,12,0,3,32,4,1,3,2,1,6,0
39,2,1,1,1,37292.0,460,4692,32,275,0,86,10,23,66,6,3,5,5,0,8,2
77,4,0,0,0,45576.0,145,4287,9,56,19,29,2,14,25,3,1,3,1,0,8,0
75,2,1,0,0,70321.0,1376,4784,6,303,23,751,82,26,191,6,5,13,1,0,4,1
53,4,0,1,1,58086.0,792,4780,80,708,7,62,0,0,15,11,3,7,2,0,8,2
70,2,1,0,0,81795.0,1382,4866,74,324,132,693,27,118,88,4,11,7,1,0,2,1
75,0,1,0,0,28389.0,28,4841,49,1,5,3,7,4,8,1,0,2,1,0,7,0
76,3,1,0,0,66835.0,1033,4529,21,620,26,195,34,17,141,6,4,13,1,0,2,1
53,2,0,1,1,69901.0,882,4651,95,312,21,206,102,92,149,7,3,10,3,0,5,2
73,4,1,0,0,80360.0,2231,4738,56,1493,86,454,112,43,43,4,4,5,2,3,2,1
61,4,1,1,1,63342.0,1101,4876,48,918,21,118,13,10,21,8,3,5,3,1,6,2
48,2,1,1,1,44989.0,369,4910,26,98,0,106,49,10,106,5,1,5,5,0,6,2
42,1,0,1,1,31859.0,48,4377,3,3,4,7,15,8,11,1,0,3,1,0,7,0
73,4,0,1,1,51569.0,467,4757,39,380,0,47,6,0,34,7,1,7,4,1,8,2
51,2,0,1,2,30372.0,44,4806,33,15,0,12,7,3,7,2,0,3,3,0,7,0
43,0,0,1,2,16014.0,38,4724,42,3,9,4,7,8,7,1,1,4,4,0,3,0
54,2,1,1,2,41120.0,81,4490,80,24,2,23,0,8,24,2,1,3,3,0,6,0
51,3,0,1,1,39763.0,167,4584,9,80,1,60,4,6,16,5,1,2,2,0,9,0
67,4,1,1,2,38725.0,45,4305,52,31,0,6,2,1,5,1,0,4,2,0,4,0
50,2,1,1,1,77981.0,664,4654,78,138,120,204,16,126,60,7,4,7,3,0,5,2
58,1,1,1,1,62905.0,622,4547,68,166,75,96,119,107,59,7,2,8,3,0,4,2
43,1,0,1,1,13533.0,48,4731,45,12,3,8,8,0,17,2,0,3,2,0,7,0
47,2,1,1,1,59481.0,461,4504,47,178,3,85,71,66,58,3,3,8,2,0,2,2
45,2,1,1,1,72117.0,1073,4568,34,707,20,171,65,60,50,9,7,9,1,0,5,2
36,1,1,1,1,21955.0,55,4550,81,5,1,7,17,14,11,2,1,3,2,0,6,0
66,2,1,1,1,67131.0,976,4715,72,465,71,250,93,35,62,9,2,12,3,0,6,2
42,4,0,1,1,36802.0,20,4268,23,16,1,2,0,0,1,1,0,3,1,0,5,0
40,2,1,0,0,71853.0,1149,4672,29,358,108,413,141,97,32,2,8,6,1,0,1,1
61,0,1,0,0,28249.0,43,4269,80,1,9,7,2,14,10,2,0,3,1,0,6,0
47,3,1,1,1,47808.0,224,4507,30,123,1,26,2,0,72,3,2,3,2,1,7,0
48,4,0,1,1,25509.0,101,4904,15,40,3,30,10,7,11,3,0,3,3,0,9,0
76,4,1,0,0,51012.0,209,4692,86,102,9,63,2,9,24,4,1,4,1,0,6,0
37,2,0,0,0,70596.0,968,4887,68,347,44,534,17,0,26,3,5,12,1,0,2,1
70,4,1,0,0,85431.0,1165,4641,54,376,53,462,168,53,53,2,7,7,1,0,0,1
55,2,1,1,1,42664.0,24,4358,44,21,0,3,0,0,0,1,0,3,1,0,6,0
67,2,1,1,2,42586.0,252,4863,7,194,2,56,0,0,0,4,1,6,5,0,8,2
37,2,0,1,1,29760.0,165,4924,87,64,4,68,7,5,17,3,1,4,4,0,8,0
45,4,1,0,0,28973.0,269,4879,59,206,0,46,3,2,12,5,1,5,2,0,8,0
49,4,1,1,1,39435.0,102,4582,16,71,0,18,0,0,13,3,1,2,1,0,7,0
38,1,1,0,0,65370.0,461,4587,1,71,22,112,138,89,29,2,3,13,1,0,1,1
43,0,0,1,1,20194.0,47,4814,64,0,4,7,11,10,15,2,0,3,2,0,6,0
46,4,0,1,2,42473.0,144,4387,72,93,1,21,0,4,25,2,1,4,3,0,5,0
54,2,1,0,0,64590.0,1338,4878,98,920,138,168,36,46,30,9,4,10,1,0,6,1
63,2,1,1,1,71232.0,917,4468,91,653,17,170,34,26,17,11,2,10,2,0,7,2
51,2,1,1,2,34600.0,318,4799,8,199,33,60,8,3,15,5,2,5,5,0,8,2
55,2,0,1,2,46904.0,253,4858,20,153,4,56,0,9,31,5,1,4,4,0,8,2
49,2,1,1,1,49094.0,502,4901,6,376,0,38,11,8,69,6,3,6,5,0,6,2
39,2,1,1,1,36075.0,119,4457,54,46,0,30,12,1,30,2,0,4,1,0,6,0
43,1,1,1,2,60839.0,1250,4925,72,600,21,128,223,150,128,2,2,12,13,0,8,2
43,2,1,1,1,77298.0,969,4494,46,425,115,292,23,35,79,6,6,11,1,0,3,1
72,2,1,1,2,34026.0,76,4583,11,18,6,15,12,8,17,2,1,3,3,0,5,0
59,4,0,1,2,48918.0,62,4333,21,52,0,9,0,0,1,1,0,4,2,0,4,0
60,1,1,0,0,82122.0,1382,4573,89,734,22,350,151,25,100,3,9,13,1,1,1,1
46,2,0,1,1,37697.0,84,4397,82,34,6,21,11,4,8,2,1,3,1,0,6,0
70,2,1,1,2,34074.0,255,4606,69,135,1,41,10,1,67,3,3,3,5,1,6,0
62,3,1,1,2,28520.0,43,4635,55,11,0,10,0,2,20,1,1,2,1,0,6,0
67,2,0,1,1,62535.0,398,4524,13,163,48,90,0,45,52,3,2,8,1,0,3,0
45,3,0,1,1,36273.0,76,4329,80,29,3,30,3,2,9,3,0,3,2,0,6,0
58,2,1,1,2,63404.0,902,4278,97,734,26,70,11,44,17,6,3,4,2,1,4,2
41,1,1,1,1,75774.0,823,4313,27,340,21,134,258,14,56,7,5,8,1,0,4,2
46,2,1,1,1,78416.0,1179,4257,99,453,38,279,188,38,183,7,7,10,2,0,3,1
48,2,1,1,1,75702.0,1921,4878,87,1073,0,629,145,37,37,10,5,13,1,1,6,2
71,3,1,1,2,59385.0,185,4682,85,135,0,10,0,4,36,3,1,4,2,0,5,0
56,2,0,1,2,37070.0,433,4721,30,231,7,137,4,15,39,5,1,8,9,0,7,2
71,2,1,1,2,44689.0,34,4425,82,18,0,5,0,0,11,1,1,2,2,1,7,0
64,2,1,1,1,53977.0,907,4641,21,620,16,165,0,24,82,5,5,12,5,0,5,2
56,4,0,1,2,7144.0,416,4459,92,81,4,33,5,2,291,23,1,1,0,0,0,2
58,2,0,1,2,18701.0,44,4645,95,12,4,2,10,6,10,2,0,4,4,0,5,0
66,2,1,0,0,90369.0,1588,4317,2,292,51,981,224,23,17,4,6,6,1,0,1,1
48,4,0,0,0,63159.0,1797,4856,74,965,34,586,89,86,37,3,5,8,1,1,3,1
56,2,1,1,2,37758.0,40,4888,49,27,2,10,0,0,1,1,0,3,2,0,8,0
59,4,0,1,1,46757.0,1143,4845,71,777,30,163,0,51,122,4,4,7,6,0,9,2
53,3,1,0,0,79734.0,914,4256,72,572,8,232,23,62,17,4,3,6,1,1,1,1
30,2,1,0,0,63207.0,1502,4780,68,438,169,565,91,169,70,2,3,6,1,1,7,1
68,2,0,1,1,72071.0,1338,4755,4,531,69,300,150,138,150,5,4,8,3,0,2,2
39,4,1,1,1,21840.0,27,4598,80,17,0,9,0,0,1,1,0,3,1,0,9,0
40,1,1,1,1,58582.0,763,4529,15,402,35,106,101,77,42,9,2,9,2,1,5,2
71,2,0,0,0,72282.0,1331,4600,70,503,27,419,90,139,153,5,7,9,1,0,7,1
66,2,1,1,2,50387.0,525,4557,91,369,9,87,12,14,34,6,2,8,3,0,5,2
61,4,1,1,2,32583.0,9,4269,10,5,0,3,0,0,1,1,0,2,1,0,7,0
60,2,1,1,1,62568.0,953,4338,99,362,17,398,80,35,61,5,3,5,3,1,4,2
51,3,0,1,2,44635.0,68,4516,25,56,0,9,0,0,3,2,0,3,2,0,7,0
51,3,0,1,2,33316.0,131,4523,34,79,1,31,4,4,12,2,1,4,3,0,6,0
54,2,1,1,1,63967.0,882,4579,57,387,84,141,73,35,162,4,4,12,3,0,2,2
44,1,1,0,0,52513.0,1149,4918,84,367,17,241,104,188,232,9,5,9,2,0,7,1
53,2,1,1,1,25293.0,37,4542,51,15,0,11,0,2,9,1,1,2,1,0,8,0
57,4,0,1,1,54111.0,388,4563,97,267,6,54,8,3,50,5,2,6,2,0,5,2
36,2,1,0,0,78394.0,1428,4754,13,298,27,697,216,24,166,4,6,5,1,0,2,1
64,3,1,0,0,80739.0,1633,4657,92,674,92,736,39,0,92,3,11,9,1,0,1,1
47,3,1,1,1,22669.0,173,4658,30,16,14,36,37,22,48,4,1,2,3,0,9,0
35,2,0,1,1,29236.0,99,4519,30,37,4,24,16,9,9,4,0,3,2,0,9,0
63,2,1,1,1,44911.0,215,4726,11,159,0,22,2,1,31,4,1,4,3,0,7,0
60,4,1,1,1,54693.0,929,4752,72,686,17,142,23,26,35,6,4,13,8,0,6,2
48,2,1,1,1,48186.0,219,4356,39,97,3,66,12,7,34,4,1,4,3,0,7,0
45,2,1,1,2,54809.0,174,4546,0,63,6,57,13,13,22,2,1,5,4,0,4,0
44,2,1,1,2,41580.0,92,4821,15,56,5,24,4,0,3,2,1,3,3,0,5,0
52,4,1,0,0,80336.0,1052,4548,12,209,19,456,160,142,66,2,9,13,1,0,1,1
65,2,1,1,1,47743.0,275,4719,56,198,2,43,0,12,20,4,1,6,3,1,6,2
67,1,1,1,1,62972.0,587,4950,39,313,15,47,20,0,192,7,4,3,2,0,6,2
68,4,0,1,1,57333.0,1662,4900,55,941,14,397,76,58,176,8,5,9,11,0,6,2
40,4,1,1,1,32313.0,159,4758,60,86,4,56,2,4,7,4,0,4,3,0,9,0
69,3,0,0,0,84953.0,1024,4646,73,167,48,602,63,72,72,3,10,4,1,3,2,1
54,3,0,1,1,27071.0,35,4322,90,8,3,19,0,2,3,2,0,3,2,0,6,0
65,3,1,0,0,68148.0,1042,4557,86,389,66,408,37,57,85,4,4,6,1,0,2,1
57,3,1,1,2,65735.0,395,4459,37,239,7,119,4,15,11,6,2,6,5,0,7,2
47,4,1,0,0,86836.0,557,4910,7,179,21,273,0,21,63,6,10,6,1,3,5,1
59,4,1,1,2,4023.0,9,4261,29,5,0,1,1,1,1,0,0,0,15,0,19,0
32,2,1,0,0,30093.0,69,4611,19,2,6,28,13,4,16,2,0,3,1,0,7,0
56,4,1,1,1,57705.0,486,4424,14,383,0,53,6,4,40,8,1,6,3,0,6,2
34,2,0,1,1,25008.0,34,4402,72,2,8,8,6,1,9,1,0,3,2,0,8,0
27,1,0,0,0,83257.0,1365,4904,56,536,27,590,38,107,67,5,10,12,1,2,6,1
47,2,1,1,1,22280.0,13,4661,85,2,1,4,3,1,2,1,0,2,1,0,8,0
44,4,1,0,0,72159.0,1401,4863,62,322,53,899,34,40,53,4,6,10,1,0,2,1
61,2,1,0,0,64260.0,1574,4789,1,539,169,816,20,0,30,4,5,4,1,0,3,1
38,4,0,0,0,82733.0,1323,4547,28,712,50,420,65,38,38,8,4,7,1,0,4,1
51,3,0,1,1,74290.0,1217,4576,70,1121,0,72,0,12,12,10,8,10,4,2,6,2
71,3,0,1,3,58217.0,103,4844,84,68,1,13,3,5,13,2,0,4,1,0,6,0
46,3,1,0,0,21024.0,84,4615,89,36,4,18,6,2,18,2,0,4,1,0,7,0
50,4,1,0,0,70116.0,1536,4774,73,707,44,603,95,58,29,2,8,12,1,0,1,1
37,2,1,1,1,54006.0,581,4904,42,174,77,203,6,24,97,8,1,7,2,0,7,2
56,4,1,1,1,69063.0,928,4854,16,666,35,124,69,8,26,5,3,5,1,0,3,2
47,1,0,0,0,11448.0,14,4451,16,0,0,0,6,2,6,1,0,2,1,0,6,0
43,2,0,1,1,61825.0,424,4581,56,162,50,100,55,30,27,4,2,8,1,0,4,0
51,2,1,1,1,70886.0,960,4513,65,407,70,239,103,88,53,5,4,4,1,0,2,2
40,2,1,0,0,69109.0,1555,4852,10,823,25,459,124,29,95,6,6,7,1,1,4,1
49,2,0,1,2,60208.0,656,4885,13,488,23,71,15,0,59,8,3,7,11,1,7,2
54,3,1,1,2,32889.0,55,4551,78,28,0,13,4,2,8,2,1,3,3,0,5,0
38,2,0,1,1,34738.0,20,4304,51,3,2,10,3,0,2,1,0,3,1,0,6,0
51,3,1,1,1,30538.0,367,4891,27,284,0,52,8,3,20,9,0,4,4,0,10,2
45,1,1,0,0,82326.0,2257,4366,30,938,142,754,159,81,183,5,10,6,1,3,2,1
55,4,0,1,1,26642.0,42,4375,71,13,2,15,2,2,8,2,0,3,2,0,6,0
58,2,0,1,1,69932.0,1049,4637,97,412,172,153,150,105,57,7,6,11,2,0,4,2
50,2,0,1,2,44503.0,48,4329,83,31,1,8,0,0,8,2,0,3,2,0,6,0
74,4,0,1,1,60200.0,685,4798,3,502,19,132,0,6,26,6,2,11,6,0,6,2
70,2,0,1,1,49638.0,39,4326,71,18,10,3,3,5,0,1,0,3,1,0,2,0
35,1,0,0,0,23830.0,43,4397,3,1,8,6,4,8,16,1,0,3,1,0,7,0
63,3,0,0,0,33051.0,835,4937,15,100,71,243,108,94,219,9,1,8,3,0,9,2
64,2,1,0,0,72905.0,1515,4414,52,407,114,445,181,165,203,3,7,9,1,1,1,1
71,4,1,1,1,69702.0,1039,4750,8,664,9,240,50,19,57,7,7,10,2,0,4,2
47,2,0,1,1,70300.0,1596,4604,89,1045,61,338,60,46,46,5,5,13,3,0,8,2
38,4,1,0,0,70643.0,1828,4877,66,1218,107,304,23,143,33,5,8,4,1,0,6,1
53,4,1,1,1,30396.0,34,4315,22,15,0,6,0,1,12,1,1,2,2,1,7,0
54,4,0,1,1,50616.0,149,4327,56,128,0,16,0,1,4,4,0,4,2,0,7,0
53,3,0,1,1,62772.0,946,4661,74,581,49,157,43,8,108,5,6,11,1,1,2,1
37,4,0,0,0,30298.0,28,4296,48,6,3,12,6,1,0,1,1,3,1,0,3,0
38,2,0,1,1,52413.0,450,4858,67,185,8,133,56,56,12,7,1,7,2,0,7,2
65,4,1,1,2,44155.0,46,4416,24,22,1,9,0,0,14,1,1,2,1,0,4,0
51,4,0,0,0,86979.0,1702,4489,67,584,100,835,65,83,35,5,5,5,1,1,2,1
47,2,1,1,2,76532.0,820,4548,38,355,30,177,90,138,30,9,5,7,4,0,5,2
40,2,1,1,1,42081.0,382,4743,86,175,10,110,54,6,27,6,3,4,2,1,6,2
34,4,1,0,0,67546.0,2126,4922,90,864,134,768,150,38,172,4,10,5,1,0,3,1
33,3,1,0,0,88420.0,2069,4313,87,957,153,612,99,95,153,4,7,8,1,3,1,1
37,2,1,1,1,31158.0,72,4773,62,25,6,16,20,0,5,2,0,3,2,0,8,0
54,2,0,1,1,61671.0,732,4281,23,641,7,56,0,0,28,10,4,6,8,2,8,2
48,2,0,0,0,69719.0,801,4289,99,273,86,208,177,14,43,2,3,5,1,0,1,1
73,2,0,1,1,49160.0,236,4507,29,122,21,43,25,10,15,3,1,6,2,0,6,0
44,0,1,1,1,24882.0,80,4913,52,1,4,10,29,0,36,1,1,2,1,1,6,0
68,4,0,0,0,90933.0,1685,4345,90,1020,31,430,62,63,79,4,6,4,1,1,1,1
77,4,0,0,0,113734.0,277,4287,9,6,2,3,1,262,3,27,0,0,0,0,1,1
72,4,1,1,1,59292.0,507,4636,71,378,14,68,19,14,14,3,5,8,2,0,3,2
58,4,1,1,2,45759.0,68,4746,13,42,1,18,3,0,4,2,0,3,2,0,7,0
39,2,0,0,0,22148.0,49,4332,16,15,5,14,0,4,11,1,0,3,1,0,7,0
35,3,1,0,0,73395.0,397,4358,94,272,7,80,20,7,11,4,4,6,1,0,2,1
51,2,0,1,1,29819.0,39,4503,77,9,1,24,2,1,2,3,0,3,3,0,6,0
54,2,1,1,1,45688.0,306,4410,20,279,0,18,0,0,9,3,1,8,2,1,4,0
68,2,1,0,0,62820.0,976,4669,51,398,61,265,138,61,53,3,4,6,1,0,1,1
51,4,1,1,1,60491.0,1028,4551,81,637,47,237,12,19,76,6,11,7,4,0,5,2
36,2,1,1,1,33235.0,70,4399,71,45,0,16,2,1,6,3,0,3,1,0,7,0
63,2,1,0,0,35701.0,46,4722,36,21,1,9,7,3,5,1,0,3,1,0,6,0
42,3,1,1,1,31535.0,51,4531,95,15,4,13,0,0,19,1,1,2,1,1,7,0
62,1,1,0,0,92556.0,1263,4325,32,493,183,352,184,23,28,3,5,13,0,0,0,1
52,2,0,1,1,67384.0,1490,4851,32,957,40,175,158,53,107,7,8,5,2,1,5,2
51,3,1,0,0,80573.0,1564,4878,85,829,138,430,60,92,15,4,6,13,1,0,2,1
55,2,1,1,1,77870.0,1815,4931,93,1017,50,500,65,50,133,5,5,5,3,2,8,2
59,4,0,1,1,52278.0,1198,4775,24,953,0,71,0,0,174,10,5,10,6,0,8,2
54,2,0,1,1,57107.0,416,4929,44,159,0,120,0,0,137,4,4,8,7,2,8,2
32,2,1,0,0,18929.0,85,4753,15,32,0,8,23,4,18,1,0,4,1,0,6,0
41,4,0,1,1,36038.0,47,4649,82,23,0,15,0,2,7,3,0,3,2,0,6,0
46,2,0,0,0,20180.0,137,4749,27,18,42,24,15,20,18,2,1,4,1,0,7,0
57,4,1,1,2,34230.0,21,4805,72,15,0,4,0,0,2,1,0,2,1,0,7,0
45,1,0,1,1,31878.0,70,4262,7,23,4,5,10,5,23,1,0,4,1,0,3,0
50,1,1,1,1,70932.0,909,4416,57,200,193,100,46,185,185,6,2,12,2,0,3,2
66,2,0,0,0,91249.0,1676,4872,84,1324,27,119,71,108,27,7,9,6,0,4,4,1
79,3,0,0,0,77598.0,1735,4526,53,1193,33,281,129,66,33,7,5,13,1,1,3,1
63,2,0,1,2,80982.0,1191,4792,48,505,137,401,104,22,22,11,5,11,3,0,5,2
45,3,1,1,1,22701.0,24,4552,2,2,4,9,0,4,5,1,0,3,1,0,5,0
53,4,1,1,1,55212.0,1182,4838,65,1103,0,45,0,0,34,4,2,11,3,2,8,2
52,2,1,0,0,70617.0,1280,4626,45,353,61,753,40,46,27,3,3,7,1,0,2,1
65,2,0,0,0,64849.0,1336,4848,42,652,48,350,94,84,108,9,3,6,1,0,5,1
57,3,1,1,2,62694.0,749,4632,29,379,6,157,25,91,91,9,3,7,5,0,7,2
48,4,1,1,2,61917.0,91,4476,83,46,4,36,2,2,1,2,0,4,1,0,5,0
75,4,1,1,1,67472.0,414,4529,93,162,31,127,8,17,69,4,2,7,2,0,3,2
40,3,1,1,1,21059.0,44,4428,40,8,3,19,3,3,8,3,0,3,3,0,6,0
54,3,1,1,2,29543.0,63,4344,47,17,3,18,3,4,18,3,1,2,2,0,7,0
71,2,1,1,1,75903.0,901,4702,50,340,108,185,130,38,100,6,6,9,2,0,3,2
47,1,1,1,2,34984.0,38,4916,40,8,4,15,3,5,3,1,0,3,2,0,7,0
66,4,0,1,1,54998.0,455,4731,3,154,22,202,39,30,8,4,2,9,5,0,4,2
73,4,0,1,1,54356.0,775,4842,62,710,15,30,20,0,0,11,2,8,3,0,8,2
63,3,1,1,1,34242.0,15,4353,25,8,2,4,0,0,1,0,0,3,1,0,5,0
49,2,1,1,1,25410.0,38,4557,48,2,2,4,13,13,4,1,0,4,1,0,4,0
38,4,1,0,0,73356.0,1512,4398,56,1050,14,322,0,14,112,5,11,5,1,3,2,1
72,2,1,1,1,28320.0,43,4786,68,19,1,14,3,2,4,1,0,3,1,0,8,0
45,2,0,1,1,23763.0,42,4946,64,22,0,6,6,2,6,1,0,3,1,0,7,0
38,2,1,0,0,72570.0,1089,4320,67,274,83,216,151,141,224,4,6,12,1,0,1,1
46,3,1,1,1,34529.0,162,4908,94,68,6,38,3,6,41,2,2,3,2,0,7,0
71,2,0,0,0,70792.0,1272,4763,82,344,45,654,104,11,114,3,4,10,2,0,3,1
40,2,1,0,0,63211.0,1173,4859,3,145,193,459,205,26,145,3,8,7,2,0,2,1
48,3,1,1,1,83891.0,816,4264,24,217,38,350,111,85,15,4,7,10,1,0,1,1
54,2,0,1,2,36065.0,74,4710,54,18,7,34,10,2,3,3,0,3,3,0,8,0
68,2,1,1,1,39898.0,134,4757,20,69,8,26,12,7,12,3,0,4,2,0,7,0
82,4,0,0,0,51141.0,157,4611,96,144,0,7,0,0,6,3,1,4,1,0,5,1
46,2,1,1,1,56939.0,561,4539,19,256,34,103,90,29,49,3,3,10,2,0,3,2
71,2,0,0,0,80872.0,1336,4303,60,483,72,567,94,12,108,4,4,10,1,0,1,1
46,4,1,0,0,72335.0,2092,4940,2,1285,105,653,28,21,0,10,4,8,1,0,8,2
58,4,0,0,0,61798.0,463,4473,13,338,4,89,11,8,13,4,2,9,1,0,4,1
72,4,0,0,0,76842.0,1130,4312,37,605,10,345,84,54,32,1,8,7,1,0,0,1
46,2,1,1,1,29478.0,20,4418,59,8,0,7,3,1,1,1,0,3,1,0,6,0
66,2,0,1,1,46998.0,377,4870,55,172,41,86,45,6,27,5,3,5,5,1,7,2
32,2,0,0,0,96843.0,1544,4687,60,448,71,951,40,17,17,6,11,10,1,1,2,1
72,4,0,1,2,56551.0,138,4308,48,67,4,32,17,2,16,2,1,4,3,0,4,0
57,3,1,1,1,70053.0,1012,4616,38,512,53,98,81,179,89,8,5,10,3,0,5,2
60,4,0,0,0,71670.0,1766,4610,8,1462,16,128,0,0,160,5,3,6,1,3,6,1
44,2,1,1,2,44359.0,45,4267,19,20,0,14,7,3,1,2,0,4,3,0,3,0
70,2,0,1,2,40887.0,161,4674,32,50,4,44,10,10,43,3,1,3,3,0,9,0
56,2,0,1,1,48877.0,144,4430,27,102,1,15,2,0,24,3,0,4,1,0,7,0
75,2,1,0,0,74485.0,1734,4564,58,499,149,815,173,49,49,6,7,12,1,0,3,1
50,2,1,1,1,64474.0,823,4505,59,381,35,172,56,86,93,8,2,10,2,0,5,2
59,2,1,1,1,77226.0,1138,4376,29,631,43,239,128,76,21,6,8,12,2,0,3,1
73,2,0,0,0,72643.0,1429,4742,60,526,80,553,123,94,53,3,10,7,1,1,2,1
44,3,1,0,0,85738.0,1371,4412,41,913,26,376,17,26,13,3,6,11,1,2,1,1
56,2,0,1,1,55686.0,982,4755,27,673,0,199,37,47,26,6,3,5,2,1,4,2
39,2,0,1,1,39062.0,44,4351,28,23,0,9,0,0,12,1,0,3,1,1,4,0
51,2,1,1,2,34600.0,318,4799,8,199,33,60,8,3,15,5,2,5,5,0,8,2
47,2,1,1,1,40794.0,434,4703,18,261,23,73,4,23,50,6,3,5,2,0,7,2
51,1,1,1,2,54690.0,198,4489,76,111,16,37,7,9,18,3,1,5,3,0,3,0
53,2,1,1,1,4428.0,359,4522,0,16,4,12,2,4,321,25,0,0,0,0,1,2
59,1,1,0,0,32632.0,576,4951,32,63,151,137,153,19,53,4,4,8,2,0,5,1
54,4,0,1,2,38236.0,88,4537,2,58,0,18,2,0,10,3,0,4,4,0,7,0
43,2,1,1,1,36781.0,63,4335,16,29,1,17,0,3,13,2,1,2,1,0,8,0
38,3,0,1,1,31385.0,27,4826,56,3,2,12,0,1,9,1,0,2,1,1,8,0
38,2,1,1,1,24570.0,193,4742,97,28,34,62,11,14,44,4,0,4,3,0,9,0
48,4,0,1,1,25509.0,101,4904,15,40,3,30,10,7,11,3,0,3,3,0,9,0
71,2,1,0,0,94642.0,2211,4392,35,879,143,797,106,143,143,5,7,9,0,2,1,1
60,3,1,1,1,58646.0,140,4639,3,62,1,44,6,5,22,2,1,4,1,0,4,0
47,2,0,1,2,53201.0,415,4757,49,280,7,81,20,0,27,6,3,5,8,0,7,2
65,2,1,1,1,21994.0,22,4807,4,9,0,6,3,1,3,0,0,3,1,0,5,0
44,2,1,1,2,57113.0,263,4763,45,182,4,33,0,2,42,4,1,5,6,0,7,2
31,2,1,0,0,51373.0,393,4627,37,83,2,101,64,26,117,3,5,3,1,0,4,1
36,2,1,1,1,23477.0,147,4506,39,38,15,54,3,8,29,3,0,4,3,0,8,0
66,2,1,1,1,58116.0,443,4332,38,228,19,130,4,11,51,3,3,8,2,0,2,0
59,4,0,0,0,72968.0,1958,4450,8,1092,37,592,145,37,55,5,5,8,1,1,3,1
51,3,1,1,1,39791.0,174,4713,89,85,15,27,13,13,21,3,1,4,2,0,7,0
75,3,0,0,0,91712.0,2217,4510,47,1276,24,746,94,29,48,9,7,11,0,1,3,1
64,2,0,1,1,94472.0,1691,4342,75,1017,33,417,108,100,16,5,5,5,1,2,5,1
62,2,1,1,2,13672.0,25,4693,86,6,2,9,2,1,5,1,0,3,2,0,8,0
42,1,1,0,0,96547.0,809,4292,4,448,21,125,52,101,62,7,6,8,0,3,2,1
47,2,1,0,0,79205.0,895,4924,73,504,23,117,179,28,44,6,5,4,1,1,4,1
47,4,1,1,1,56559.0,484,4806,46,226,22,133,41,31,31,4,3,8,3,0,4,2
49,4,1,1,1,32644.0,413,4784,38,239,3,141,0,7,23,7,1,6,4,1,8,2
42,1,0,1,1,67506.0,331,4433,73,90,38,67,33,36,67,4,1,6,1,0,3,0
52,2,0,1,1,24206.0,25,4733,66,7,2,8,3,2,3,1,0,3,1,0,6,0
55,4,0,1,1,28420.0,13,4442,36,4,2,5,2,0,0,1,0,2,1,0,6,0
52,2,1,1,1,22979.0,115,4916,29,16,17,19,20,21,22,3,2,2,3,0,8,0
56,2,0,0,0,33279.0,16,4272,29,10,3,3,0,0,0,0,0,3,1,0,3,0
50,3,0,1,2,46423.0,92,4539,6,68,0,16,0,0,8,2,0,4,3,0,7,0
45,2,1,1,1,30368.0,52,4489,97,35,0,13,2,0,2,2,0,3,2,0,8,0
52,2,1,1,1,63684.0,1464,4835,61,575,80,428,208,93,80,8,4,8,3,0,5,2
